month,date,year,status,ubication,turn,mining,company,level,type,veta,tajo,dominio,ton,tonh,vagones,ley_stope,cod_despacho,ley_ag,ley_fe,ley_mn,ley_pb,ley_zn,ley_original,ley_cancha2,cod_muestra3,ley_cancha3,ley_cancha_castigada,ley_inicial,rango,tmh_ag,tmh_fe,tmh_mn,tmh_pb,tmh_zn,cod_tableta,labor,date_abas,columna,timestamp,week,nro_month,carriage
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,43.3152,46.08,0,--,Desp.UCCA0008004,30.045704166666667,8.09249125,16.745245833333332,0.9742541666666664,1.9096783333333327,0.0,0,--,0,0.0,30.045704166666667,10,1384.506048,372.9019968,771.6209279999999,44.89363199999999,87.99797759999998,31,TJ 500-8P-2P,2023-11-14,--,1699765200,45,11,Camion
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,42.9204,45.66,0,--,Desp.UCCA0008004,30.045704166666667,8.09249125,16.745245833333332,0.9742541666666664,1.9096783333333327,0.0,0,--,0,0.0,30.045704166666667,10,1371.88685225,369.503150475,764.5879247499998,44.48444524999999,87.19591269999998,31,TJ 500-8P-2P,2023-11-14,--,1699765200,45,11,Camion
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,33.041,35.15,0,--,Desp.UCCA0008004,30.045704166666667,8.09249125,16.745245833333332,0.9742541666666664,1.9096783333333327,0.0,0,--,0,0.0,30.045704166666667,10,1056.1065014583332,284.4510674375,588.5953910416666,34.24503395833333,67.12519341666666,31,TJ 500-8P-2P,2023-11-14,--,1699765200,45,11,Camion
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,44.3398,47.17,0,--,Desp.UCCA0008004,30.045704166666667,8.09249125,16.745245833333332,0.9742541666666664,1.9096783333333327,0.0,0,--,0,0.0,30.045704166666667,10,1417.2558655416667,381.7228122625,789.8732459583333,45.95556904166666,90.07952698333332,31,TJ 500-8P-2P,2023-11-14,--,1699765200,45,11,Camion
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,40.279,42.85,0,--,Desp.UCCA0008004,30.045704166666667,8.09249125,16.745245833333332,0.9742541666666664,1.9096783333333327,0.0,0,--,0,0.0,30.045704166666667,10,1287.458423541667,346.7632500625,717.5337839583333,41.74679104166666,81.82971658333332,31,TJ 500-8P-2P,2023-11-14,--,1699765200,45,11,Camion
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,40.9088,43.52,0,--,Desp.UCCA0008004,30.045704166666667,8.09249125,16.745245833333332,0.9742541666666664,1.9096783333333327,0.0,0,--,0,0.0,30.045704166666667,10,1307.5890453333334,352.1852192,728.7530986666667,42.39954133333333,83.10920106666667,31,TJ 500-8P-2P,2023-11-14,--,1699765200,45,11,Camion
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,39.7244,42.26,0,--,Desp.UCCA0008004,30.045704166666667,8.09249125,16.745245833333332,0.9742541666666664,1.9096783333333327,0.0,0,--,0,0.0,30.045704166666667,10,1269.731458083333,341.988680225,707.6540889166665,41.17198108333333,80.70300636666666,31,TJ 500-8P-2P,2023-11-14,--,1699765200,45,11,Camion
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,38.6152,41.08,0,--,Desp.UCCA0008004,30.045704166666667,8.09249125,16.745245833333332,0.9742541666666664,1.9096783333333327,0.0,0,--,0,0.0,30.045704166666667,10,1234.2775271666667,332.43954055,687.8946988333332,40.02236116666666,78.44958593333332,31,TJ 500-8P-2P,2023-11-14,--,1699765200,45,11,Camion
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,30.6816,32.64,0,--,Desp.UCCA0008004,30.045704166666667,8.09249125,16.745245833333332,0.9742541666666664,1.9096783333333327,0.0,0,--,0,0.0,30.045704166666667,10,980.691784,264.13891440000003,546.5648239999999,31.799655999999995,62.33190079999999,31,TJ 500-8P-2P,2023-11-14,--,1699765200,45,11,Camion
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,39.7526,42.29,0,--,Desp.UCCA0008004,30.045704166666667,8.09249125,16.745245833333332,0.9742541666666664,1.9096783333333327,0.0,0,--,0,0.0,30.045704166666667,10,1270.6328292083333,342.2314549625,708.1564462916666,41.201208708333326,80.76029671666666,31,TJ 500-8P-2P,2023-11-14,--,1699765200,45,11,Camion
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,39.08519999999999,41.58,0,--,Desp.UCCA0008004,30.045704166666667,8.09249125,16.745245833333332,0.9742541666666664,1.9096783333333327,0.0,0,--,0,0.0,30.045704166666667,10,1249.30037925,336.485786175,696.26732175,40.50948824999999,79.40442509999998,31,TJ 500-8P-2P,2023-11-14,--,1699765200,45,11,Camion
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3990,TAJO,Vanessa,TJ 6609,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008005,3.727065,18.973875000000003,0.5385141666666665,2.884373333333333,7.871225,0.0,0,--,0,0.0,3.727065,3-4,357.79824,1821.492,51.69735999999999,276.89984,755.6376,195,TJ 6609,2023-11-28,--,1699765200,45,11,Vagones
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3990,TAJO,Vanessa,TJ 6609,Polimetálico,75.19999999999999,80.0,10,--,Desp.UCCA0008005,3.727065,18.973875000000003,0.5385141666666665,2.884373333333333,7.871225,0.0,0,--,0,0.0,3.727065,3-4,298.1652,1517.9100000000003,43.08113333333332,230.74986666666663,629.698,195,TJ 6609,2023-11-28,--,1699765200,45,11,Vagones
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3990,TAJO,Vanessa,TJ 6609,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008005,3.727065,18.973875000000003,0.5385141666666665,2.884373333333333,7.871225,0.0,0,--,0,0.0,3.727065,3-4,357.79824,1821.492,51.69735999999999,276.89984,755.6376,195,TJ 6609,2023-11-28,--,1699765200,45,11,Vagones
NOVIEMBRE,2023-11-12,2023,Planta,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3990,TAJO,Vanessa,TJ 6609,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008005,3.727065,18.973875000000003,0.5385141666666665,2.884373333333333,7.871225,0.0,0,--,0,0.0,3.727065,3-4,357.79824,1821.492,51.69735999999999,276.89984,755.6376,195,TJ 6609,2023-11-28,--,1699765200,45,11,Vagones
NOVIEMBRE,2023-11-12,2023,Cancha,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3990,TAJO,Vanessa,TJ 6609,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008005,3.727065,18.973875000000003,0.5385141666666665,2.884373333333333,7.871225,0.0,0,--,0,0.0,3.727065,3-4,357.79824,1821.492,51.69735999999999,276.89984,755.6376,195,TJ 6609,2023-12-31,--,1699765200,45,11,Vagones
NOVIEMBRE,2023-11-12,2023,Cancha,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3990,TAJO,Cachipampa,TJ 6432 NE,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008001,3.0828888888888883,26.85926666666667,0.5036444444444445,2.2742,5.511511111111112,0.0,0-3,0.0,0,0.0,3.0828888888888883,3-4,295.9573333333333,2578.4896000000003,48.34986666666667,218.3232,529.1050666666667,147,TJ 6432 NE,2023-12-31,--,1699765200,45,11,Vagones
NOVIEMBRE,2023-11-12,2023,Cancha,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3990,TAJO,Cachipampa,TJ 6432 NE,Polimetálico,15.04,16.0,2,--,Desp.UCCA0008001,3.0828888888888883,26.85926666666667,0.5036444444444445,2.2742,5.511511111111112,0.0,0-3,0.0,0,0.0,3.0828888888888883,3-4,49.32622222222221,429.7482666666667,8.058311111111111,36.38719999999999,88.18417777777779,147,TJ 6432 NE,2023-12-31,--,1699765200,45,11,Vagones
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3990,TAJO,Vanessa,TJ 6609,Polimetálico,37.6,40.0,5,--,Desp.UCCA0008008,5.008447142857142,19.448,0.8241635714285713,3.8388299999999993,6.720682142857143,0.0,0,--,0,0.0,5.008447142857142,5-10,200.3378857142857,777.9200000000001,32.966542857142855,153.55319999999998,268.8272857142857,196,TJ 6609,2023-11-29,--,1699851600,46,11,Vagones
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3990,TAJO,Vanessa,TJ 6609,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008008,5.008447142857142,19.448,0.8241635714285713,3.8388299999999993,6.720682142857143,0.0,0,--,0,0.0,5.008447142857142,5-10,480.8109257142856,1867.008,79.11970285714284,368.5276799999999,645.1854857142857,196,TJ 6609,2023-11-29,--,1699851600,46,11,Vagones
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3990,TAJO,Vanessa,TJ 6609,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008008,5.008447142857142,19.448,0.8241635714285713,3.8388299999999993,6.720682142857143,0.0,0,--,0,0.0,5.008447142857142,5-10,480.8109257142856,1867.008,79.11970285714284,368.5276799999999,645.1854857142857,196,TJ 6609,2023-11-29,--,1699851600,46,11,Vagones
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3990,TAJO,Vanessa,TJ 6609,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008008,5.008447142857142,19.448,0.8241635714285713,3.8388299999999993,6.720682142857143,0.0,0,--,0,0.0,5.008447142857142,5-10,480.8109257142856,1867.008,79.11970285714284,368.5276799999999,645.1854857142857,196,TJ 6609,2023-11-29,--,1699851600,46,11,Vagones
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3990,TAJO,Vanessa,TJ 6609,Polimetálico,52.64,56.0,7,--,Desp.UCCA0008008,5.008447142857142,19.448,0.8241635714285713,3.8388299999999993,6.720682142857143,0.0,0,--,0,0.0,5.008447142857142,5-10,280.47304,1089.088,46.15315999999999,214.97448,376.3582,196,TJ 6609,2023-11-29,--,1699851600,46,11,Vagones
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3990,TAJO,Vanessa,TJ 6609,Polimetálico,22.56,24.0,3,--,Desp.UCCA0008008,5.008447142857142,19.448,0.8241635714285713,3.8388299999999993,6.720682142857143,0.0,0,--,0,0.0,5.008447142857142,5-10,120.2027314285714,466.752,19.77992571428571,92.13191999999998,161.29637142857143,196,TJ 6609,2023-11-29,--,1699851600,46,11,Vagones
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3990,TAJO,Cachipampa,TJ 6432 NE,Polimetálico,52.64,56.0,7,--,Desp.UCCA0008009,4.106298333333334,20.548683333333333,0.4464933333333333,3.9976916666666655,5.319906666666667,0.0,0-3,0.0,0,0.0,4.106298333333334,4-4.5,229.9527066666667,1150.7262666666666,25.00362666666667,223.8707333333333,297.91477333333336,197,TJ 6432 NE,2023-11-28,--,1699851600,46,11,Vagones
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,38.775,41.25,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1093.50346875,257.12053125,678.5550578125,32.027221875,63.683640625,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,37.4214,39.81,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1055.33025675,248.14468725,654.8673176125001,30.909180675000005,61.460502625,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,29.375,31.25,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,828.41171875,194.78828125,514.0568619791667,24.263046875000004,48.24518229166666,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,39.1698,41.67,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1104.63732225,259.73848575,685.4639820375,32.353317225000005,64.332055875,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,38.023,40.45,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1072.29612875,252.13395125,665.3952021458334,31.406087875000004,62.44856395833333,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,40.3824,42.96,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1138.834158,267.77934600000003,706.6842493,33.3548958,66.323617,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,41.0874,43.71,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1158.71603925,272.45426475,719.0216139875,33.93720892500001,67.481501375,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,29.1212,30.98,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,821.2542415,193.1053105,509.6154106916667,24.05341415,47.82834391666666,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,40.89939999999999,43.51,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1153.41420425,271.20761975,715.7316500708333,33.781925425000004,67.17273220833331,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,41.0498,43.67,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1157.65567225,272.20493575,718.3636212041667,33.90615222500001,67.41974754166667,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,39.42359999999999,41.94,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1111.7947995,261.4214565,689.905433325,32.562949950000004,64.74889424999999,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,39.292,41.8,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1108.0835149999998,260.548805,687.6024585833333,32.454251500000005,64.53275583333333,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,31.5746,33.59,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,890.44318825,209.37402775,552.5494398041667,26.079863825000007,51.85778154166667,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,29.14,31.0,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,821.7844249999999,193.229975,509.9444070833333,24.0689425,47.859220833333325,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,39.76199999999999,42.3,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1121.3381025,263.6654175,695.827368375,32.84246025,65.30467875,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,38.7186,41.19,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1091.9129182499998,256.74653775,677.5680686375,31.980636825,63.59100987499999,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,38.728,41.2,0,--,Desp.UCCA0008010,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1092.17801,256.80887,677.7325668333334,31.988401000000007,63.60644833333333,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,39.621,42.15,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1117.36172625,262.73043375,693.3598954375,32.725997625000005,65.07310187499999,32,TJ 500-8P-2P,2023-11-15,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,29.1588,31.02,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,822.3146085,193.3546395,510.273403475,24.08447085,47.89009775,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,39.8654,42.41,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1124.2541117499998,264.35107225,697.6368485291666,32.927866175,65.47450179166665,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,38.7938,41.27,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1094.03365225,257.24519575,678.8840542041668,32.042750225000006,63.714517541666666,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,38.4554,40.91,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1084.4903492499998,255.00123475,672.9621191541667,31.763239925,63.15873304166665,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,39.574,42.1,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1116.0362675,262.4187725,692.5374044583334,32.687176750000006,64.99590958333333,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,29.8168,31.72,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,840.8710309999999,197.717897,521.7882771833333,24.6279631,48.97078983333333,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,29.0554,30.91,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,819.39859925,192.66898475,508.4639233208333,23.999064925000003,47.72027470833333,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,42.0086,44.69,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1184.69503075,278.56282525,735.1424371791667,34.698098075000004,68.99447029166666,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,38.0982,40.53,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1074.41686275,252.63260925,666.7111877125001,31.46820127500001,62.57207162499999,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,39.4988,42.02,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1113.9155335,261.9201145,691.2214188916668,32.625063350000005,64.87240191666666,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,40.5422,43.13,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,1143.34071775,268.83899425000004,709.4807186291667,33.48688677500001,66.58607079166666,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-8P-2P,Ag/Alabandita,29.1118,30.97,0,--,Desp.UCCA0008014,26.509175,6.233225,16.449819583333333,0.7764175000000001,1.5438458333333331,0.0,0,--,0,0.0,26.509175,10,820.9891497499999,193.04297825,509.4509124958333,24.045649975000003,47.812905458333326,32,TJ 500-8P-2P,2023-11-18,--,1699851600,46,11,Camion
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3990,TAJO,Cachipampa,TJ 6432 NE,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008012,4.106298333333334,20.548683333333333,0.4464933333333333,3.9976916666666655,5.319906666666667,0.0,0-3,0.0,0,0.0,4.106298333333334,4-4.5,394.20464,1972.6736,42.86336,383.7784,510.71104,197,TJ 6432 NE,2023-11-28,--,1699851600,46,11,Vagones
NOVIEMBRE,2023-11-13,2023,Planta,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3990,TAJO,Cachipampa,TJ 6432 NE,Polimetálico,22.56,24.0,3,--,Desp.UCCA0008012,4.106298333333334,20.548683333333333,0.4464933333333333,3.9976916666666655,5.319906666666667,0.0,0-3,0.0,0,0.0,4.106298333333334,4-4.5,98.55116,493.1684,10.71584,95.9446,127.67776,197,TJ 6432 NE,2023-11-28,--,1699851600,46,11,Vagones
